"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"305",79639272,"79639272-2012-10-23",0,80,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,1,14,0.0666666666666667,15,2.54668400948424,0.579033873792523,4,11,0.266666666666667,15,0.8,2,20,0.0909090909090909,27.5,2.62284133624408,0.457850731379091,4,18,0.181818181818182,27.5,0.666666666666667,3,26,0.103448275862069,43.5,2.94643513222087,0.483659207089487,5,24,0.172413793103448,43.5,0.692307692307692,3,33,0.0833333333333333,52,2.94643513222087,0.406167912697796,6,30,0.166666666666667,52,0.619047619047619,3,37,0.075,64.6153846153846,2.94643513222087,0.37221790759445,6,34,0.15,64.6153846153846,0.6,4,37,0.0975609756097561,68.3333333333333,3.53871274938608,0.596187326021739,6,35,0.146341463414634,68.3333333333333,0.586206896551724,4,38,0.0952380952380952,71.6470588235294,3.53871274938608,0.585437083672438,6,36,0.142857142857143,71.6470588235294,0.540540540540541,4,51,0.0727272727272727,101.75,3.53871274938608,0.474794183601739,10,45,0.181818181818182,101.75,0.511111111111111,4,56,0.0666666666666667,117.391304347826,3.53871274938608,0.442788511522123,11,49,0.183333333333333,117.391304347826,0.510204081632653,5,79,0.0595238095238095,164.64,3.61055792179877,0.356563960579546,18,66,0.214285714285714,164.64
"307",66843623,"66843623-2012-10-24",100,70,"2012-10-24","HA1",2012,"M","Adult",0,0,0,0,1,1,13,0.0714285714285714,14,2.93267413758686,0.819709903868375,2,12,0.142857142857143,14,0.8,1,21,0.0454545454545455,27.5,2.93267413758686,0.592265955706166,4,18,0.181818181818182,27.5,0.666666666666667,1,28,0.0344827586206897,43.5,2.93267413758686,0.478112426359688,6,23,0.206896551724138,43.5,0.692307692307692,4,31,0.114285714285714,50.5555555555556,3.86632543254198,0.848520074273976,7,28,0.2,50.5555555555556,0.619047619047619,4,34,0.105263157894737,61.3846153846154,3.86632543254198,0.802314751237232,7,31,0.184210526315789,61.3846153846154,0.6,4,44,0.0833333333333333,80,3.86632543254198,0.680215401697619,9,39,0.1875,80,0.620689655172414,4,51,0.0727272727272727,88.6111111111111,3.86632543254198,0.615348199072924,11,44,0.2,88.6111111111111,0.594594594594595,4,64,0.0588235294117647,114.363636363636,3.86632543254198,0.523392288693004,14,54,0.205882352941176,114.363636363636,0.577777777777778,6,68,0.0810810810810811,128.076923076923,4.10213488082895,0.589805980008317,16,58,0.216216216216216,128.076923076923,0.571428571428571,11,92,0.106796116504854,180.25,5.24442974133545,1.04033748716991,26,77,0.252427184466019,180.25
"308",79776883,"79776883-2012-10-24",100,90,"2012-10-24","HA1",2012,"M","Adult",0,0,0,0,1,1,10,0.0909090909090909,11,2.30146086578177,0.597275045135325,1,10,0.0909090909090909,11,0.8,1,14,0.0666666666666667,18.75,2.30146086578177,0.469535354828375,2,13,0.133333333333333,18.75,0.666666666666667,1,20,0.0476190476190476,31.5,2.30146086578177,0.356300341948961,3,18,0.142857142857143,31.5,0.615384615384615,2,27,0.0689655172413793,47.125,3.32383176431409,0.653878250651677,4,25,0.137931034482759,47.125,0.523809523809524,2,28,0.0666666666666667,57.2727272727273,3.32383176431409,0.637749718088542,5,25,0.166666666666667,57.2727272727273,0.48,2,37,0.0512820512820513,81.25,3.32383176431409,0.522549579942975,7,32,0.179487179487179,81.25,0.482758620689655,2,46,0.0416666666666667,99.4285714285714,3.32383176431409,0.44316947216796,10,38,0.208333333333333,99.4285714285714,0.459459459459459,3,49,0.0576923076923077,113.176470588235,3.53902146177971,0.496491164816904,11,41,0.211538461538462,113.176470588235,0.422222222222222,3,52,0.0545454545454545,130.263157894737,3.53902146177971,0.474914375512622,11,44,0.2,130.263157894737,0.428571428571429,5,78,0.0602409638554217,193.666666666667,3.9213641314552,0.467509893897157,23,60,0.27710843373494,193.666666666667
"309",79792581,"79792581-2012-10-24",90,40,"2012-10-24","HA1",2012,"F","Adult",0,0,0,0,1,3,13,0.1875,16,4.28949767141809,1.70395032594163,2,14,0.125,16,1,4,17,0.19047619047619,21,4.41799476295869,1.58952500336789,2,19,0.0952380952380952,21,1,5,26,0.161290322580645,31,4.4875118479769,1.34429537898562,4,27,0.129032258064516,31,0.923076923076923,8,36,0.181818181818182,47.6666666666667,4.6114578078582,1.18305608784568,6,38,0.136363636363636,47.6666666666667,0.857142857142857,8,41,0.163265306122449,57.1666666666667,4.6114578078582,1.10964469733731,8,41,0.163265306122449,57.1666666666667,0.8,10,48,0.172413793103448,72.5,5.19506768711595,1.40922070413324,11,47,0.189655172413793,72.5,0.793103448275862,12,58,0.171428571428571,88.2608695652174,5.25821348686728,1.3165534838003,16,54,0.228571428571429,88.2608695652174,0.783783783783784,14,66,0.175,102.068965517241,5.29323323248409,1.24554323185519,19,61,0.2375,102.068965517241,0.733333333333333,14,68,0.170731707317073,111.818181818182,5.29323323248409,1.2280194748039,20,62,0.24390243902439,111.818181818182,0.73469387755102,21,91,0.1875,152.444444444444,5.60186949750814,1.22674486771437,27,85,0.241071428571429,152.444444444444
"310",67075638,"67075638-2012-10-24",70,60,"2012-10-24","HA1",2012,"F","NotAdult",466.666666666667,1,0,0,1,1,9,0.1,10,2.03688192726104,0.510825623765991,5,5,0.5,10,1,2,15,0.117647058823529,17,2.33885620740955,0.438989741323336,8,9,0.470588235294118,17,1,4,23,0.148148148148148,27,2.92961763120585,0.504594495078041,12,15,0.444444444444444,27,1,7,34,0.170731707317073,41,4.71674208888721,1.30901428220129,17,24,0.414634146341463,41,1,8,39,0.170212765957447,47,4.73941708464745,1.22732055242162,18,29,0.382978723404255,47,1,9,52,0.147540983606557,61,4.76104094846904,1.06452708906846,22,39,0.360655737704918,61,1,9,64,0.123287671232877,73,4.76104094846904,0.950586352796685,23,50,0.315068493150685,73,1,13,82,0.136842105263158,95,5.40246461571753,1.20171585175991,25,70,0.263157894736842,95,1,13,90,0.12621359223301,103,5.40246461571753,1.14586874822813,28,75,0.271844660194175,103,0.979591836734694,20,141,0.124223602484472,164.354166666667,5.64004651387109,1.00871886465794,39,122,0.242236024844721,164.354166666667
"314",79770053,"79770053-2012-10-25",10,20,"2012-10-25","HA1",2012,"M","Adult",11.7647058823529,1,0,0,1,1,17,0.0555555555555556,18,2.31163492851396,0.408826455810869,1,17,0.0555555555555556,18,1,4,31,0.114285714285714,35,3.13652806487723,0.488120502102777,2,33,0.0571428571428571,35,1,4,36,0.1,40,3.13652806487723,0.438638580259707,2,38,0.05,40,0.923076923076923,6,49,0.109090909090909,59.5833333333333,3.71647100503592,0.547795858067064,5,50,0.0909090909090909,59.5833333333333,0.857142857142857,6,59,0.0923076923076923,75.8333333333333,3.71647100503592,0.480706046945852,5,60,0.0769230769230769,75.8333333333333,0.8,6,62,0.0882352941176471,85,3.71647100503592,0.463725034661866,6,62,0.0882352941176471,85,0.758620689655172,9,66,0.12,98.8636363636364,4.60201985373245,0.839757862963694,7,68,0.0933333333333333,98.8636363636364,0.702702702702703,9,69,0.115384615384615,111,4.60201985373245,0.817662276944865,7,71,0.0897435897435897,111,0.644444444444444,11,71,0.134146341463415,127.241379310345,4.74316163670248,0.870356983161814,7,75,0.0853658536585366,127.241379310345,0.63265306122449,16,97,0.141592920353982,178.612903225806,5.14515565685696,0.920170604372886,12,101,0.106194690265487,178.612903225806
"316",79772013,"79772013-2012-10-25",30,50,"2012-10-25","HA1",2012,"M","Adult",0,0,1,52.2727272727273,1,0,15,0,15,0,0,1,14,0.0666666666666667,15,1,0,27,0,27,0,0,5,22,0.185185185185185,27,1,0,30,0,30,0,0,6,24,0.2,30,1,3,41,0.0681818181818182,44,3.53407496582926,0.563029504208135,8,36,0.181818181818182,44,1,5,48,0.0943396226415094,53,4.32558139663205,0.878682586023844,8,45,0.150943396226415,53,1,6,51,0.105263157894737,57,4.51079438959347,0.947341008967791,8,49,0.140350877192982,57,1,9,69,0.115384615384615,78,5.11151400822394,1.13602898867532,14,64,0.179487179487179,78,1,14,91,0.133333333333333,105,5.27499856739145,1.04778737778719,19,86,0.180952380952381,105,1,14,98,0.125,112,5.27499856739145,1.00636057061132,20,92,0.178571428571429,112,0.979591836734694,24,162,0.129032258064516,189.875,5.5341879294877,0.856933514227594,37,149,0.198924731182796,189.875
"319",79790568,"79790568-2012-10-23",100,90,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,1,8,0.111111111111111,9,2.30146086578177,0.692522765928356,1,8,0.111111111111111,9,0.8,1,12,0.0769230769230769,16.25,2.30146086578177,0.5255822402024,2,11,0.153846153846154,16.25,0.666666666666667,1,18,0.0526315789473684,28.5,2.30146086578177,0.3873641663636,3,16,0.157894736842105,28.5,0.615384615384615,2,25,0.0740740740740741,43.875,3.32383176431409,0.688814508497968,4,23,0.148148148148148,43.875,0.523809523809524,2,26,0.0714285714285714,53.4545454545455,3.32383176431409,0.670874946636537,5,23,0.178571428571429,53.4545454545455,0.48,2,34,0.0555555555555556,75,3.32383176431409,0.555903219520259,7,29,0.194444444444444,75,0.482758620689655,2,42,0.0454545454545455,91.1428571428571,3.32383176431409,0.475196681958141,10,34,0.227272727272727,91.1428571428571,0.459459459459459,3,45,0.0625,104.470588235294,3.53902146177971,0.528582145604918,11,37,0.229166666666667,104.470588235294,0.422222222222222,3,48,0.0588235294117647,120.789473684211,3.53902146177971,0.504135157004408,11,40,0.215686274509804,120.789473684211,0.428571428571429,5,73,0.0641025641025641,182,3.9213641314552,0.491166289402371,23,55,0.294871794871795,182
"323",79786569,"79786569-2012-10-23",70,100,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,16,0,16,0,0,6,10,0.375,16,0.8,0,20,0,25,0,0,6,14,0.3,25,0.666666666666667,0,24,0,36,0,0,7,17,0.291666666666667,36,0.692307692307692,1,28,0.0344827586206897,41.8888888888889,2.30146086578177,0.269994602989272,8,21,0.275862068965517,41.8888888888889,0.619047619047619,2,30,0.0625,51.6923076923077,2.5299490545585,0.308239621731978,9,23,0.28125,51.6923076923077,0.6,2,37,0.0512820512820513,65,2.5299490545585,0.259458006117627,11,28,0.282051282051282,65,0.620689655172414,3,46,0.0612244897959184,78.9444444444444,2.72494463715428,0.255362877980291,17,32,0.346938775510204,78.9444444444444,0.594594594594595,4,55,0.0677966101694915,99.2272727272727,3.49751756910146,0.433688447017429,19,40,0.322033898305085,99.2272727272727,0.577777777777778,4,64,0.0588235294117647,117.692307692308,3.49751756910146,0.385995896118192,23,45,0.338235294117647,117.692307692308,0.571428571428571,6,86,0.0652173913043478,161,3.73959552769882,0.36916913389714,31,61,0.33695652173913,161
"326",79778567,"79778567-2012-10-23",10,0,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,0,6,0,6,0,0,0,6,0,6,0.8,0,12,0,15,0,0,0,12,0,15,0.666666666666667,1,17,0.0555555555555556,27,2.31163492851396,0.408826455810869,0,18,0,27,0.615384615384615,1,24,0.04,40.625,2.31163492851396,0.310154928303839,1,24,0.04,40.625,0.523809523809524,1,25,0.0384615384615385,49.6363636363636,2.31163492851396,0.299845558644978,1,25,0.0384615384615385,49.6363636363636,0.48,1,27,0.0357142857142857,58.3333333333333,2.31163492851396,0.281167391430587,1,27,0.0357142857142857,58.3333333333333,0.482758620689655,2,33,0.0571428571428571,72.5,3.34189763938086,0.576175503974441,3,32,0.0857142857142857,72.5,0.459459459459459,2,37,0.0512820512820513,84.8823529411765,3.34189763938086,0.530216813080642,5,34,0.128205128205128,84.8823529411765,0.422222222222222,2,40,0.0476190476190476,99.4736842105263,3.34189763938086,0.500381664604908,7,35,0.166666666666667,99.4736842105263,0.428571428571429,6,54,0.1,140,4.66234262891033,1.01089665395229,9,51,0.15,140
"327",66808052,"66808052-2012-10-23",10,10,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,1,12,0.0769230769230769,13,2.31163492851396,0.530216813080641,0,13,0,13,1,1,20,0.0476190476190476,21,2.31163492851396,0.359700664855269,1,20,0.0476190476190476,21,1,1,23,0.0416666666666667,24,2.31163492851396,0.321204764490424,1,23,0.0416666666666667,24,0.846153846153846,1,33,0.0294117647058824,40.1818181818182,2.31163492851396,0.236951524280545,2,32,0.0588235294117647,40.1818181818182,0.714285714285714,1,35,0.0277777777777778,50.4,2.31163492851396,0.225161715470447,3,33,0.0833333333333333,50.4,0.64,2,36,0.0526315789473684,59.375,3.34189763938086,0.540988136523468,4,34,0.105263157894737,59.375,0.620689655172414,2,44,0.0434782608695652,74.1111111111111,3.34189763938086,0.465547073219163,7,39,0.152173913043478,74.1111111111111,0.594594594594595,3,50,0.0566037735849057,89.1363636363636,3.97542451677864,0.686262471782448,7,46,0.132075471698113,89.1363636363636,0.533333333333333,3,50,0.0566037735849057,99.375,3.97542451677864,0.686262471782448,7,46,0.132075471698113,99.375,0.530612244897959,8,62,0.114285714285714,131.923076923077,4.8404921715198,1.0272268207915,10,60,0.142857142857143,131.923076923077
"328",66872112,"66872112-2012-10-23",10,70,"2012-10-23","HA1",2012,"M","Adult",0,0,1,3.84615384615385,1,0,15,0,15,0,0,2,13,0.133333333333333,15,1,2,21,0.0869565217391304,23,2.89191854861446,0.554081590102746,2,21,0.0869565217391304,23,1,3,24,0.111111111111111,27,2.94643513222087,0.511668930020867,2,25,0.0740740740740741,27,0.923076923076923,4,35,0.102564102564103,42.25,3.53871274938608,0.618956485463361,5,34,0.128205128205128,42.25,0.857142857142857,4,37,0.0975609756097561,47.8333333333333,3.53871274938608,0.596187326021739,5,36,0.121951219512195,47.8333333333333,0.8,4,40,0.0909090909090909,55,3.53871274938608,0.565088837617349,6,38,0.136363636363636,55,0.793103448275862,4,57,0.0655737704918033,76.9130434782609,3.53871274938608,0.4369063771104,12,49,0.19672131147541,76.9130434782609,0.783783783783784,4,72,0.0526315789473684,96.9655172413793,3.53871274938608,0.364483928511895,17,59,0.223684210526316,96.9655172413793,0.733333333333333,4,74,0.0512820512820513,106.363636363636,3.53871274938608,0.356621174804279,17,61,0.217948717948718,106.363636363636,0.714285714285714,9,96,0.0857142857142857,147,4.33285276259794,0.539891915898142,23,82,0.219047619047619,147
"331",79623797,"79623797-2012-10-23",10,90,"2012-10-23","HA1",2012,"M","Adult",0,0,1,3.57142857142857,1,1,14,0.0666666666666667,15,0.698184974589902,0.0651696350745809,4,11,0.266666666666667,15,1,2,22,0.0833333333333333,24,2.62284133624408,0.42675918507081,5,19,0.208333333333333,24,1,2,26,0.0714285714285714,28,2.62284133624408,0.375859902390651,5,23,0.178571428571429,28,0.846153846153846,2,39,0.0487804878048781,48.4545454545455,2.62284133624408,0.271233017414752,9,32,0.219512195121951,48.4545454545455,0.714285714285714,2,39,0.0487804878048781,57.4,2.62284133624408,0.271233017414752,9,32,0.219512195121951,57.4,0.64,2,43,0.0444444444444444,70.3125,2.62284133624408,0.249890323977856,11,34,0.244444444444444,70.3125,0.620689655172414,3,53,0.0535714285714286,90.2222222222222,2.94643513222087,0.279226308574932,13,43,0.232142857142857,90.2222222222222,0.594594594594595,3,56,0.0508474576271186,99.2272727272727,2.94643513222087,0.266760905623449,14,45,0.23728813559322,99.2272727272727,0.533333333333333,3,56,0.0508474576271186,110.625,2.94643513222087,0.266760905623449,14,45,0.23728813559322,110.625,0.530612244897959,6,68,0.0810810810810811,139.461538461538,3.67294403499962,0.417710858991477,17,57,0.22972972972973,139.461538461538
"332",79630010,"79630010-2012-10-23",10,100,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,1,11,0.0833333333333333,12,0.698184974589902,0.0808194067417086,2,10,0.166666666666667,12,0.8,1,16,0.0588235294117647,21.25,0.698184974589902,0.0577194236723344,4,13,0.235294117647059,21.25,0.666666666666667,1,27,0.0357142857142857,42,0.698184974589902,0.035439569858321,8,20,0.285714285714286,42,0.615384615384615,2,30,0.0625,52,2.62284133624408,0.335909732294731,8,24,0.25,52,0.523809523809524,2,30,0.0625,61.0909090909091,2.62284133624408,0.335909732294731,8,24,0.25,61.0909090909091,0.48,2,37,0.0512820512820513,81.25,2.62284133624408,0.283342031400071,9,30,0.230769230769231,81.25,0.482758620689655,2,45,0.0425531914893617,97.3571428571428,2.62284133624408,0.240436681055358,12,35,0.25531914893617,97.3571428571428,0.459459459459459,2,47,0.0408163265306122,106.647058823529,2.62284133624408,0.231675327777031,13,36,0.26530612244898,106.647058823529,0.422222222222222,2,50,0.0384615384615385,123.157894736842,2.62284133624408,0.219673026657423,13,39,0.25,123.157894736842,0.428571428571429,4,66,0.0571428571428571,163.333333333333,3.07278902081817,0.257981789186184,19,51,0.271428571428571,163.333333333333
"335",67088839,"67088839-2012-10-23",20,60,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,12,0,12,0,0,1,11,0.0833333333333333,12,1,0,16,0,16,0,0,1,15,0.0625,16,1,1,24,0.04,25,1.83468451394509,0.191055236762709,5,20,0.2,25,1,2,39,0.0487804878048781,41,3.07490259832075,0.407865043508448,7,34,0.170731707317073,41,1,3,48,0.0588235294117647,51,3.50892945779721,0.491972295683161,8,43,0.156862745098039,51,1,4,52,0.0714285714285714,56,3.57776440011071,0.483235252416872,10,46,0.178571428571429,56,0.96551724137931,5,61,0.0757575757575758,68.3571428571429,3.60559383384931,0.433390062399118,11,55,0.166666666666667,68.3571428571429,0.918918918918919,7,71,0.0897435897435897,84.8823529411765,4.16461094648737,0.594655011725606,15,63,0.192307692307692,84.8823529411765,0.888888888888889,7,76,0.0843373493975904,93.375,4.16461094648737,0.567280897684544,17,66,0.204819277108434,93.375,0.877551020408163,13,118,0.099236641221374,149.279069767442,5.25093320578179,0.895446563240378,31,100,0.236641221374046,149.279069767442
"337",67069635,"67069635-2012-10-23",30,0,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,0,4,0,4,0,0,0,4,0,4,0.8,1,6,0.142857142857143,8.75,2.9539628606777,1.28021208433366,1,6,0.142857142857143,8.75,0.666666666666667,1,11,0.0833333333333333,18,2.9539628606777,0.922333046330118,3,9,0.25,18,0.692307692307692,1,16,0.0588235294117647,24.5555555555556,2.9539628606777,0.727316076175196,4,13,0.235294117647059,24.5555555555556,0.619047619047619,4,18,0.181818181818182,35.5384615384615,3.77008698428377,1.07382019148438,4,18,0.181818181818182,35.5384615384615,0.6,4,22,0.153846153846154,43.3333333333333,3.77008698428377,0.967039977750249,5,21,0.192307692307692,43.3333333333333,0.620689655172414,6,31,0.162162162162162,59.6111111111111,4.29928335835089,1.08634816812421,7,30,0.189189189189189,59.6111111111111,0.594594594594595,8,41,0.163265306122449,82.4090909090909,4.7330971203723,1.19359462425239,8,41,0.163265306122449,82.4090909090909,0.577777777777778,8,49,0.140350877192982,98.6538461538462,4.7330971203723,1.09066851783709,8,49,0.140350877192982,98.6538461538462,0.571428571428571,10,69,0.126582278481013,138.25,5.19277157456899,1.18338247352523,13,66,0.164556962025316,138.25
"340",66828572,"66828572-2012-10-23",50,0,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,0,2,0,2,0,0,2,0,1,2,0.8,2,3,0.4,6.25,3.19642471736599,1.73853364472597,4,1,0.8,6.25,0.666666666666667,4,9,0.307692307692308,19.5,3.67771959356312,1.37772092920506,4,9,0.307692307692308,19.5,0.692307692307692,6,15,0.285714285714286,30.3333333333333,3.83738379349112,1.15123355188115,5,16,0.238095238095238,30.3333333333333,0.619047619047619,6,19,0.24,40.3846153846154,3.83738379349112,1.03537302303819,6,19,0.24,40.3846153846154,0.6,7,20,0.259259259259259,45,4.42967225451445,1.40376960236569,6,21,0.222222222222222,45,0.620689655172414,8,23,0.258064516129032,49.9444444444444,4.69046596386282,1.49979521820171,6,25,0.193548387096774,49.9444444444444,0.594594594594595,9,30,0.230769230769231,65.5909090909091,4.7137376962855,1.34352078293439,8,31,0.205128205128205,65.5909090909091,0.577777777777778,9,32,0.219512195121951,70.9615384615385,4.7137376962855,1.3068024193808,8,33,0.195121951219512,70.9615384615385,0.591836734693878,14,65,0.177215189873418,133.48275862069,5.50978257630349,1.41467696618989,15,64,0.189873417721519,133.48275862069
"342",67088367,"67088367-2012-10-23",70,40,"2012-10-23","HA1",2012,"F","NotAdult",0,0,0,0,1,2,6,0.25,8,4.23326528477899,2.25052808915527,4,4,0.5,8,1,2,7,0.222222222222222,9,4.23326528477899,2.14582705710989,4,5,0.444444444444444,9,1,2,14,0.125,16,4.23326528477899,1.65753712651971,6,10,0.375,16,1,9,25,0.264705882352941,34,5.24756378981207,1.88127111432556,10,24,0.294117647058824,34,1,12,33,0.266666666666667,45,5.3355873201483,1.72115672133075,12,33,0.266666666666667,45,1,13,45,0.224137931034483,58,5.35631483977482,1.53405445625518,14,44,0.241379310344828,58,1,17,54,0.23943661971831,71,5.54090396760946,1.52086318613742,18,53,0.253521126760563,71,1,18,67,0.211764705882353,85,5.6083213240719,1.43420487236261,22,63,0.258823529411765,85,1,18,76,0.191489361702128,94,5.6083213240719,1.35848053829676,23,71,0.24468085106383,94,0.979591836734694,22,117,0.158273381294964,141.895833333333,5.72093321786477,1.15952373291496,40,99,0.287769784172662,141.895833333333
"344",79638837,"79638837-2012-10-23",100,90,"2012-10-23","HA1",2012,"M","Adult",0,0,0,0,1,1,8,0.111111111111111,9,2.30146086578177,0.692522765928356,1,8,0.111111111111111,9,0.8,1,12,0.0769230769230769,16.25,2.30146086578177,0.5255822402024,2,11,0.153846153846154,16.25,0.666666666666667,1,18,0.0526315789473684,28.5,2.30146086578177,0.3873641663636,3,16,0.157894736842105,28.5,0.615384615384615,2,25,0.0740740740740741,43.875,3.32383176431409,0.688814508497968,4,23,0.148148148148148,43.875,0.523809523809524,2,26,0.0714285714285714,53.4545454545455,3.32383176431409,0.670874946636537,5,23,0.178571428571429,53.4545454545455,0.48,2,34,0.0555555555555556,75,3.32383176431409,0.555903219520259,7,29,0.194444444444444,75,0.482758620689655,2,42,0.0454545454545455,91.1428571428571,3.32383176431409,0.475196681958141,10,34,0.227272727272727,91.1428571428571,0.459459459459459,3,45,0.0625,104.470588235294,3.53902146177971,0.528582145604918,11,37,0.229166666666667,104.470588235294,0.422222222222222,3,48,0.0588235294117647,120.789473684211,3.53902146177971,0.504135157004408,11,40,0.215686274509804,120.789473684211,0.428571428571429,5,73,0.0641025641025641,182,3.9213641314552,0.491166289402371,23,55,0.294871794871795,182
"345",79775849,"79775849-2012-10-23",100,20,"2012-10-23","HA1",2012,"F","Adult",0,0,0,0,1,3,7,0.3,10,3.12489809029765,1.15554621042046,3,7,0.3,10,0.8,5,10,0.333333333333333,18.75,4.39881082609268,1.84954678326633,3,12,0.2,18.75,0.666666666666667,6,23,0.206896551724138,43.5,4.42984215200255,1.35047214524906,6,23,0.206896551724138,43.5,0.692307692307692,6,25,0.193548387096774,44.7777777777778,4.42984215200255,1.30149317519259,6,25,0.193548387096774,44.7777777777778,0.619047619047619,6,27,0.181818181818182,53.3076923076923,4.42984215200255,1.25637694578763,6,27,0.181818181818182,53.3076923076923,0.6,6,31,0.162162162162162,61.6666666666667,4.42984215200255,1.17589167710558,7,30,0.189189189189189,61.6666666666667,0.586206896551724,8,33,0.195121951219512,69.9411764705882,4.62103693049696,1.23942937563192,8,33,0.195121951219512,69.9411764705882,0.540540540540541,9,36,0.2,83.25,4.67813694785829,1.21438163219038,9,36,0.2,83.25,0.511111111111111,10,41,0.196078431372549,99.7826086956522,4.70111178662041,1.14378232715364,9,42,0.176470588235294,99.7826086956522,0.510204081632653,15,59,0.202702702702703,145.04,5.29371803020867,1.3020392982774,16,58,0.216216216216216,145.04
"346",79789358,"79789358-2012-11-06",0,30,"2012-11-06","HA1",2012,"M","Adult",0,0,1,2.85714285714286,1,0,15,0,15,0,0,1,14,0.0666666666666667,15,0.8,1,19,0.05,25,2.31163492851396,0.374693449441411,2,18,0.1,25,0.666666666666667,3,25,0.107142857142857,42,3.44546550877509,0.73438984230221,3,25,0.107142857142857,42,0.692307692307692,3,32,0.0857142857142857,50.5555555555556,3.44546550877509,0.624529913270328,5,30,0.142857142857143,50.5555555555556,0.619047619047619,5,34,0.128205128205128,63,3.64827634725999,0.672531072869155,5,34,0.128205128205128,63,0.6,8,39,0.170212765957447,78.3333333333333,4.02759518214148,0.776057555409957,5,42,0.106382978723404,78.3333333333333,0.620689655172414,8,48,0.142857142857143,90.2222222222222,4.02759518214148,0.685310991198772,5,51,0.0892857142857143,90.2222222222222,0.594594594594595,10,53,0.158730158730159,105.954545454545,4.80182056940792,1.07034256143559,5,58,0.0793650793650794,105.954545454545,0.577777777777778,11,57,0.161764705882353,117.692307692308,4.98860668383458,1.14521442668594,5,63,0.0735294117647059,117.692307692308,0.571428571428571,15,83,0.153061224489796,171.5,5.38900804529203,1.17073059955389,9,89,0.0918367346938776,171.5
