"","dist","estimates","lowerCI","upperCI","estimates.tothosts","lowerCI.tothosts","upperCI.tothosts","estimates.EimNHprev","lowerCI.EimNHprev","upperCI.EimNHprev","estimates.HpolINF","lowerCI.HpolINF","upperCI.HpolINF","estimates.Sex","lowerCI.Sex","upperCI.Sex","estimates.Age","lowerCI.Age","upperCI.Age","estimates.capdate1","lowerCI.capdate1","upperCI.capdate1","estimates.capdate2","lowerCI.capdate2","upperCI.capdate2","estimates.intercept","lowerCI.intercept","upperCI.intercept","estimates.raneff","lowerCI.raneff","upperCI.raneff"
"1",10,0.130485659953306,-0.181446043907004,0.436899283330406,0.0932208547356693,-0.0688224765760582,0.264705648033086,-0.505943349981662,-2.09794725283383,0.861411228639361,0.49076353397907,-0.378804316046157,1.34690162557589,0.184612166895821,-0.64522603498171,0.99134381302916,0.457423841676382,-0.865414201348897,1.6190778265558,-0.0553655752734269,-6.921871718347,6.74262961588825,-3.53091713245996,-10.6404121421805,3.10774024787097,-2.32239511027189,-3.45203140017631,-1.43926863046654,0.763835219333128,1.79119708259548,0.0402041583765181
"2",14.1,0.0447173184067151,-0.27583172020997,0.356229866525803,0.0628390445848383,-0.0391503099271841,0.172375335995158,0.0946227168288311,-1.53408224087649,1.60704049158469,0.570563674396167,-0.28948848127469,1.41825734153417,0.181837487835213,-0.637037294503915,0.983818997002037,0.552260967921875,-0.681955518591652,1.72268965109323,-0.34263791313113,-7.42082613640773,6.49044900670289,-2.67997867044151,-9.61967328500624,3.94022551392017,-2.43754032206742,-3.56883836343124,-1.49305187561798,0.700951715086855,1.6741900058279,0.032164285452109
"3",20,0.0824171352761939,-0.249827535934517,0.41222390573745,-0.000364720588807206,-0.0800460476203193,0.0765241331627274,-0.213821907896529,-2.06539131616554,1.48176032841567,0.475603791219851,-0.378133302740895,1.31213225417598,0.201784935719266,-0.576595299823059,0.973482706683463,0.543292922600164,-0.716358034478663,1.6835800810464,1.48104494514982,-5.46698423161671,8.32546021191888,-3.58448385988993,-10.7106488474381,3.17123881421743,-2.02907984930799,-3.16109514553802,-1.0288410817376,0.664991332760625,1.61220547200836,0.0272257960597988
"4",22.4,0.0861300149308459,-0.252372683045352,0.434954994937625,0.00332070677850809,-0.0609221486423355,0.0661101827464486,-0.815313862111756,-3.24365387731968,1.35991077525549,0.46428551153743,-0.374995414804026,1.28773365223053,0.201852701044382,-0.55703922728359,0.953625440205364,0.509333491716554,-0.783202777966071,1.65032493372738,1.44979209890166,-5.74438540711166,8.59469682992375,-3.63276142746285,-11.1406617816506,3.34199968883684,-1.99786170828322,-3.24855851033524,-0.8527722639852,0.681774937283488,1.66997787556672,0.0382968794895222
"5",28.3,0.0249138195316658,-0.335871916556761,0.368171373948939,0.00703516516340463,-0.045649939691074,0.0610809956620387,-0.810215235219596,-3.35209530760168,1.53926761600686,0.493976319844333,-0.330690219226198,1.33926071120756,0.210152615808286,-0.585985443448036,1.01388364223173,0.537641459349044,-0.704449991755064,1.65777858630704,1.34915620997231,-6.01396099466509,8.49386491464252,-2.87486512340655,-10.2146150019054,4.2677060802756,-2.01236431806241,-3.27030803165786,-0.865941128471745,0.675446087531269,1.60152888558548,0.0324755561321648
"6",30,0.0130076181599869,-0.336536745308291,0.352178805268945,0.00949270564227579,-0.0338396062087561,0.051971851539953,-1.07705708329705,-3.8314412760351,1.40021306348116,0.504365278876994,-0.323358253268839,1.35205313426524,0.225962985464216,-0.577068108266174,0.989719352080925,0.521534423818933,-0.695672482795476,1.66424194421151,1.1645392214929,-6.04711023184529,8.72750612187217,-2.66807290032553,-10.085688596009,4.4387053021503,-2.03538086320944,-3.33239550799837,-0.840726674881129,0.682297026096582,1.65518145184607,0.0436281069859714
"7",31.6,-0.0153389797482598,-0.389030582777579,0.354641235102271,0.000258885546937871,-0.0382181528607918,0.0365521094687988,-0.512545575307617,-3.26525410737471,2.15874970424652,0.494759911851773,-0.337102968432226,1.33886518150641,0.208843837235593,-0.594713558170587,0.989198273647646,0.519974742405562,-0.792771203390203,1.63337348640213,1.88415702986204,-5.49801386783431,9.13677337909905,-2.67384597157571,-10.5036636129713,4.4430765488746,-1.88395829991827,-3.18920331576892,-0.65888828698917,0.658650583806986,1.61464292303389,0.0305625244762491
"8",36.1,0.0327226984209458,-0.331478885383634,0.38460119251048,-0.00440034146687931,-0.036895083545976,0.0268964125788892,-0.02666452387776,-3.02729432980789,2.62887733250845,0.488989162902218,-0.358959677101045,1.29341467041607,0.201997517266534,-0.594854919309265,0.995364380659227,0.521806161896252,-0.752069649584745,1.64901923272778,2.25610843140509,-4.98471907247813,9.77655703826408,-3.59634168877711,-11.703796112822,3.93103673679719,-1.9073209713034,-3.22778303997407,-0.684865686167309,0.652903231422223,1.64426613810673,0.0415260887280423
"9",40,0.0577920859762647,-0.320129867027525,0.425527920739096,-0.00211918881163375,-0.0302778024511707,0.024310574114491,0.094808932581121,-2.89381986467884,2.89951315471673,0.486986807787938,-0.337622356443599,1.29347570847231,0.193290711975336,-0.563736517031367,0.973094002230473,0.55123824336955,-0.670817745478266,1.66858119958684,1.90319181190959,-5.22424094168951,9.33223475669154,-3.70955747056392,-11.6627404371348,3.66794758333242,-2.0063773794046,-3.31162579808051,-0.79553342870286,0.616341666611901,1.51208178234059,0.0312141507290942
"10",50,0.060707471799249,-0.348106729921854,0.451459291644594,-0.00273635085506171,-0.0241687805425768,0.0184665816822921,-1.66648275927809,-5.49443360902899,1.92038180718763,0.440794229623728,-0.404712527642399,1.25937506280927,0.227714436619685,-0.567607782068478,1.02014088307578,0.499928874509171,-0.802392069703483,1.67129733400045,2.59251512351326,-4.70753535975081,10.1878678009389,-4.01402311005043,-12.1103639726338,3.47454175613026,-1.68660485061129,-3.02534110932491,-0.37222104780106,0.687796701237754,1.63205264957504,0.0413935817596986
