"","dist","estimates","lowerCI","upperCI","estimates.tothosts","lowerCI.tothosts","upperCI.tothosts","estimates.EimNHprev","lowerCI.EimNHprev","upperCI.EimNHprev","estimates.HpolINF","lowerCI.HpolINF","upperCI.HpolINF","estimates.Sex","lowerCI.Sex","upperCI.Sex","estimates.Age","lowerCI.Age","upperCI.Age","estimates.capdate1","lowerCI.capdate1","upperCI.capdate1","estimates.capdate2","lowerCI.capdate2","upperCI.capdate2","estimates.intercept","lowerCI.intercept","upperCI.intercept","estimates.raneff","lowerCI.raneff","upperCI.raneff"
"1",10,-1.05741751974869,-5.28424746417535,3.05272057868039,-0.316048184680044,-0.584600752859847,-0.0580173126154953,2.18256170330216,-3.06396641518487,7.32334250978786,-1.04359622298636,-3.59393648498386,1.52365800321327,0.148235093196141,-1.99116504027962,2.20377178391753,-0.0359328480794919,-2.43500684865043,2.22959499197892,4.47399197084507,-3.49635447222205,12.2823274286087,-2.76903061851573,-8.77995911310779,3.3218383632378,8.04515367232258,4.9090092810221,11.2404369773624,0.827016516440822,2.10960685353333,0.0297644910504287
"2",14.1,-1.46037605765714,-6.78777257161934,3.86684257758852,-0.213469132677649,-0.375593203872807,-0.0475912501446528,2.88161996676101,-2.56425006158813,8.33818039567131,-1.14036470245792,-3.64745160054859,1.2924201467516,0.299704248385177,-1.79664264448654,2.31629847663167,-0.196070375126366,-2.41192442093677,2.00454313138811,7.57049707680343,-1.43750595227602,16.1502694958483,-2.29706349203601,-7.89487894875257,3.48426424048896,8.44707035449752,4.88786778960783,11.9357542576845,0.679543442058629,1.85086941893863,0.024612042191377
"3",20,-5.33579371496416,-12.681819992008,1.91977149130857,-0.201985569089275,-0.33842824244117,-0.0653274528344076,1.30264087212713,-4.47789808325595,7.04819835128881,-1.16898645317965,-3.50475489934574,1.18791311033672,-0.279226563003694,-2.30649009332496,1.62419631849715,-0.270964760130363,-2.38207588674895,1.90880795457539,9.54076960436667,0.409295891453619,18.5255783032707,-2.94901567644986,-8.47239157015005,2.75333177381329,11.0337237605099,6.66041665637443,15.3412673030434,0.859808327824387,2.15514390310206,0.0366421192912923
"4",22.4,0.821805611849024,-8.41810062389157,10.2722648270726,-0.104017652913363,-0.211868034391389,0.00805756231301529,2.36661820573509,-3.82637168215209,8.41129665104958,-1.2626193003367,-3.64336750675943,1.24321798948935,0.0667179500620124,-2.14939502545964,2.25082989154538,-0.134316192478507,-2.48659007149813,2.18439928795413,7.32089698189552,-3.69865530044114,17.8145655883325,-3.40526360525989,-9.26925658182694,2.69774761387984,8.6014463308962,3.4520453672883,13.6892155319426,0.803668587117564,2.1395535709491,0.037383640449531
"5",28.3,3.01528484338185,-6.77707264524577,12.8856561671985,-0.0773775080919304,-0.169301379476734,0.0142954864542575,3.63992684689557,-3.12064716028863,10.2491126418902,-1.22477434439106,-3.6979724950615,1.23429724834865,0.0849603555688248,-1.97821151816512,2.14963684067863,-0.0897557177513086,-2.30992795475457,2.12951005857732,6.3316372364442,-4.21618997828266,16.8026735764305,-3.66568843346921,-9.61855153285629,2.54961272575465,7.6903716959304,2.40770836473727,12.8672993217905,0.804657948049299,2.0741131742267,0.0389521727122176
"6",30,2.16280928047501,-7.87653238928323,12.1714281813971,-0.0835312071310371,-0.157606127186708,-0.00860941102174452,2.12783044962995,-4.60533293718991,9.22036788905501,-1.16053094467552,-3.57295534511394,1.20462275152162,0.0100392464327279,-2.02813220752412,1.96524626313476,0.0260544104363009,-2.20288786226458,2.28905005090685,7.83520656891489,-2.19317949798733,17.781390765588,-4.53546660956389,-10.5704076419526,1.65651978349027,9.00978359342307,3.72700871546565,14.3501217507139,0.797305684090235,2.10370619502481,0.0381203638939163
"7",31.6,1.96026148944731,-8.52662307997974,12.1686272454061,-0.0612254854855693,-0.127721477666469,0.00614783024348927,2.43002621196855,-5.82385768959632,10.3846989818029,-0.939199135884613,-3.31849444825368,1.52696550122921,-0.0592258912678903,-2.12742566456455,2.00078601285306,0.0651676585031256,-2.2012545909142,2.33772975608805,7.04899838453768,-4.08277306301375,17.5635040890499,-4.71653107420495,-10.7728474543135,1.46429073151933,8.53639339491723,3.05416428439636,13.9119719746085,0.826414827909206,2.17776648263875,0.0355355818575262
"8",36.1,2.41197668487181,-9.25495503242169,13.7924301470068,-0.0542540222409319,-0.114297540550848,0.00703452523287733,1.06383730772685,-7.01384052519607,8.94895693598898,-1.03186093485574,-3.57867283873668,1.49630660532103,-0.0859096478620305,-2.16267553116634,1.95249692130913,0.244073164909417,-2.11891436076646,2.58310118405052,7.32440870768807,-4.05363642961903,18.0822030649335,-4.95425779062007,-10.8914592630529,1.27574934524877,9.04947839359642,3.17827377210416,14.7300672816711,0.845475326154272,2.19518947522295,0.0371725465590037
"9",40,2.17443922699267,-10.0773644114361,14.252332464912,-0.0573123173727021,-0.106943855557234,-0.00494053714233525,-0.103736056828343,-7.82511380861479,7.93147434585355,-1.09377481742881,-3.60619677373439,1.31281020077829,-0.0531801918798815,-2.19123603718886,1.9752556027366,0.156997605329646,-2.07313541596698,2.46504040039196,8.73892587978237,-2.62086883267319,18.8920147443342,-4.86994517605642,-10.9586059396847,1.50895025473772,10.0198469918884,4.32777270693199,15.7023219732218,0.826791989708501,2.1224015490349,0.0302168650926879
"10",50,-3.32789383090863,-16.5580525744677,10.275385473309,-0.0347000899528648,-0.0791447563520711,0.0107938239358659,-2.6491146219167,-12.5935034120288,7.15121067547022,-1.0919391876155,-3.70741293289992,1.50509744021708,-0.489521260018324,-2.57631081616765,1.57589365235002,0.0630142471649876,-2.20578299816835,2.31113534985771,5.89699292187878,-6.49171880628753,18.2348881011367,-4.86180675669119,-11.3044952978455,1.96300942841645,11.215688117598,4.32863416166375,17.9113043851907,0.988718658599218,2.38423607761463,0.0378087876559331
