"","dist","estimates","lowerCI","upperCI","estimates.tothosts","lowerCI.tothosts","upperCI.tothosts","estimates.EimNHprev","lowerCI.EimNHprev","upperCI.EimNHprev","estimates.HpolINF","lowerCI.HpolINF","upperCI.HpolINF","estimates.Sex","lowerCI.Sex","upperCI.Sex","estimates.Age","lowerCI.Age","upperCI.Age","estimates.capdate1","lowerCI.capdate1","upperCI.capdate1","estimates.capdate2","lowerCI.capdate2","upperCI.capdate2","estimates.intercept","lowerCI.intercept","upperCI.intercept","estimates.raneff","lowerCI.raneff","upperCI.raneff"
"1",10,1.62403189108323,-0.708240237252528,3.78438900080682,0.0763451340175097,-0.0383970643136684,0.193960638928759,0.829207236273196,-1.64164756969736,3.03152872206839,-0.26293313482792,-1.55159980390394,0.86064246720462,-0.447688264872266,-1.63855492704884,0.5568202807566,1.14297684963873,-0.141549416969395,2.65826883153449,-1.99173058967849,-13.1530148453124,9.07622849632101,-21.1062851512834,-32.700713502303,-10.0787047375254,-3.26382219644565,-4.90505779644392,-1.80962158379919,1.42505398243541,2.60260058627199,0.449680367779307
"2",14.1,1.26904569257133,-1.55939743720091,4.0748325292696,0.0698488738601381,-0.00425190981891951,0.145553590158592,2.81827204204486,0.0795688893178875,5.55416063331294,-0.168121502114519,-1.42475998276718,1.00007817566521,-0.494756842216798,-1.60493992350756,0.487654609129246,1.18393248625252,-0.0887309590424624,2.62861770344786,-4.29888907352712,-16.1024788366738,7.67014378167428,-18.4832923608791,-30.1897642581155,-8.22147638109476,-3.97976676860656,-5.82055007525876,-2.26541869711767,1.29895320918962,2.43889885729095,0.266760366213772
"3",20,0.995945090205966,-2.48375195095701,4.35725795307191,0.0312289803182936,-0.0247286490057194,0.0893490961314976,2.15534558294927,-1.00839845802331,5.29240993554658,-0.260319091222578,-1.55305493385134,0.902620535646882,-0.480715574220382,-1.71507908619187,0.550739018645453,1.21774120607014,-0.12439340965745,2.73368779021892,-2.3423675118376,-14.9553739088959,9.79722004604625,-18.9677422178542,-30.7151030858517,-8.2500709561194,-3.47618059109895,-5.55714761274195,-1.58890140865026,1.48563801125027,2.77728782271855,0.410964255512619
"4",22.4,0.125773539807859,-4.02980991498143,3.9652044653614,0.0366439663103773,-0.0105963394511244,0.0868918560891326,2.42669540157278,-0.987949699533029,5.45909857567857,-0.253149009656251,-1.56694114488251,0.897338921001618,-0.562138294511373,-1.8361348102385,0.484794943211112,1.25864602293218,-0.0989318449048886,2.7878253979817,-5.38637595135198,-19.2208771621244,8.08855658685863,-18.1015915563828,-31.0290067968139,-7.25590567638874,-3.85377444413703,-6.38300773823781,-1.67157706535282,1.56760486127558,2.95609095884265,0.478593066819182
"5",28.3,1.32301016815652,-2.83929679644918,5.33488166726196,0.0294884652998168,-0.0099488219261137,0.070585550419071,2.24988953658668,-1.29761233433002,5.53277196238895,-0.273927741089348,-1.52082795965581,0.864063732352782,-0.524680539986491,-1.77363402509779,0.55343289410506,1.23473041987691,-0.0332165846831229,2.82724518398043,-4.86590070632269,-18.6424779425746,8.53699140146935,-19.4509060457137,-31.8016626410145,-8.22676245795216,-4.05167889859356,-6.60746876915778,-1.76017800341865,1.51404894651293,2.74352480955527,0.476759942522569
"6",30,0.882919110466216,-3.51827747392794,5.21603875874947,0.0218251298618873,-0.0115627569992386,0.0549629734557298,3.17895836755933,-0.364626495439114,6.58195730930828,-0.268796475440974,-1.50921173410581,0.900012671651702,-0.520025321687107,-1.75462244668147,0.53085071332901,1.29054139110383,-0.0369110194222801,2.77948743351072,-4.32138386298745,-18.4221330189193,9.68888337441486,-18.3824812369501,-30.6715620068305,-7.09969137779721,-4.0116775923661,-6.59912190649551,-1.67412220033454,1.49662647837001,2.82036425568125,0.417919100534043
"7",31.6,0.98844533976047,-3.93346198565831,5.63375533660026,0.014194546134285,-0.0139749053495456,0.0422845911062818,3.55474073966078,-0.193979263421194,7.38634861883057,-0.246353937333564,-1.55020106474436,0.897993123138369,-0.55623313467083,-1.7576710716331,0.486094978627463,1.22284127044661,-0.0894048825750262,2.61040081033022,-2.91294278808166,-16.6594982193734,10.745913158463,-18.1033103305577,-30.811632905505,-6.88396863352437,-3.89849627315825,-6.38998318612536,-1.40885648644811,1.47228000883787,2.72786674413917,0.385739891136641
"8",36.1,0.556052542489598,-4.51427937729312,5.6275203559623,0.0103522139334627,-0.0155809197882297,0.0359724318557035,5.44725241862858,1.18781828711029,10.024282816738,-0.196848094363294,-1.48421442694207,0.958803580152163,-0.614995647485467,-1.95946512187734,0.42831407164931,1.18984036043754,-0.145805192256664,2.73977901750792,-2.55358686445862,-17.2180510484227,11.469670040096,-16.3079753759473,-28.987196815247,-5.0209087305811,-4.07868928030163,-6.9854723757984,-1.49359635556924,1.56213405255051,2.94787124194964,0.409703212922298
"9",40,0.584562569623937,-4.85148114099834,6.0146602663227,0.0075753746522115,-0.0146371653050015,0.0296601996141378,5.72437762528599,1.53444621872393,10.5852798709053,-0.195268588839483,-1.53064048909319,1.00550791739018,-0.604392500206486,-1.93407328713321,0.465294914962223,1.24210750776972,-0.134669466636593,2.7799270554828,-1.82131591596861,-16.8208142229736,12.054115208823,-16.227852660644,-28.9147893295178,-4.40849039486354,-4.0308510816442,-7.01349957313685,-1.47557341918614,1.56884613465905,2.94244665220376,0.397518635574638
"10",50,1.88796285870917,-4.56917929706588,8.19842411239975,0.0011950399382286,-0.0159126694119994,0.0179666752372567,6.75915546598813,1.65022833051159,12.8910236525938,-0.274924854701853,-1.58081698533782,0.932859539598591,-0.608846921120684,-1.97373617439139,0.518535011189704,1.29459107730358,-0.040209388670559,2.9066512124903,0.741283652542518,-13.1216298254467,14.9190435162302,-16.3536142711204,-29.4512528712687,-4.21260253329101,-4.08868986065501,-7.27632725951555,-1.28174178574485,1.66068375310655,3.0619701265699,0.511900640117424
