"","dist","estimates","lowerCI","upperCI","estimates.tothosts","lowerCI.tothosts","upperCI.tothosts","estimates.EimNHprev","lowerCI.EimNHprev","upperCI.EimNHprev","estimates.HpolINF","lowerCI.HpolINF","upperCI.HpolINF","estimates.Sex","lowerCI.Sex","upperCI.Sex","estimates.Age","lowerCI.Age","upperCI.Age","estimates.capdate1","lowerCI.capdate1","upperCI.capdate1","estimates.capdate2","lowerCI.capdate2","upperCI.capdate2","estimates.intercept","lowerCI.intercept","upperCI.intercept","estimates.raneff","lowerCI.raneff","upperCI.raneff"
"1",10,0.122138728769612,-0.183797689671703,0.432019954862622,0.0249273872742964,-0.0237421451598491,0.0762142304557217,-3.38422021860975,-6.82583231153411,-0.466472535848236,0.413654915142543,-0.487116967754626,1.22406035153339,0.226731277203159,-0.562881611628019,1.03885757492898,0.458244679737469,-0.829451430186165,1.61830782572479,-1.66100810685261,-12.4035758861227,8.61090725954231,-4.51513009782773,-11.9111966242903,2.39157060975554,-2.08462722819327,-3.40567776623758,-0.833568508366729,0.724302105268382,1.70492496798534,0.0402031142878733
"2",14.1,0.0191290449256803,-0.351709496789617,0.380892753105929,0.00390103884495515,-0.024530443676328,0.0349843132699275,-3.7799286575246,-8.19025541337022,-0.221962888138832,0.387940562990572,-0.481707200296038,1.216951745208,0.234556821621567,-0.607532285068919,1.04109687882974,0.373224087622237,-0.920028358439926,1.53730667116762,1.49179561249764,-9.96092900578414,12.1421362564917,-3.77445590148925,-11.4354695570556,2.73992180335094,-1.54712825616156,-3.04445215762063,-0.215488958370229,0.771381289456868,1.7904165569102,0.0490994887228531
"3",20,0.0281492736444741,-0.367383081607289,0.406634818191137,-0.0173509992606614,-0.0409317052546033,0.0047808611243277,-5.32050423543108,-10.6061158988367,-0.822786585561757,0.444326082427558,-0.406469329122392,1.23123544047752,0.186353346338883,-0.632466438312552,1.01889337689838,0.270288548511936,-1.03657055322405,1.46799142962985,10.8972063077733,-0.902167677106792,22.7108106629087,-2.30139961692153,-9.43379742195679,4.23649988124444,-0.456784123159104,-1.9779675525088,1.11938095820724,0.78853299707701,1.80673193252072,0.0381055601134359
"4",22.4,0.133899022107345,-0.263486320931535,0.563967208702044,-0.00402918488406199,-0.022331655277574,0.0146775551532456,-2.92166290583997,-7.60425602354622,1.09529122833859,0.417113196358129,-0.423196380221639,1.23325499499794,0.240145438162308,-0.526419179780866,1.01248435259222,0.407759637675484,-0.833553701190511,1.53617008546187,5.29523589832685,-8.80871751636619,18.6835673416487,-2.44759641392505,-9.64882926131776,4.23635157587699,-1.51998665981518,-3.39922781197261,0.229064274066459,0.662113802496594,1.64497284165669,0.0415417089540135
"5",28.3,0.0765964864475313,-0.382900967242513,0.53155346315199,-0.00538549948294662,-0.0198423006925162,0.00935046555620752,-2.81669080818496,-7.77324596794447,1.38558675478461,0.414078625448974,-0.435586103553767,1.22282722426407,0.243056337930773,-0.55043271095438,1.04137920871586,0.429096142756082,-0.86259925165174,1.54379302609022,6.91767060558949,-6.5439345982946,20.1743279523048,-2.2611151310479,-9.48069244250377,4.37484983395484,-1.26032961871078,-3.16407761413853,0.573087571905283,0.681332082323835,1.68014377348216,0.0324715413491522
"6",30,0.0927020003434152,-0.389352141720017,0.589267522992817,-0.00473560112269484,-0.0163814676806502,0.00636481016268189,-3.62839155293176,-9.50292192491997,0.943648179237147,0.39705880554491,-0.43420030735052,1.21976814858452,0.253115057893157,-0.526823018470155,1.06171668941768,0.398253988760955,-0.888842283984616,1.60982285274994,7.57783709578826,-5.32110537896273,20.3851459985667,-2.2847718686103,-9.18279676188939,4.62407932371268,-1.12563802587781,-2.98480143802425,0.660337369051214,0.686046401636354,1.6659618116682,0.0388545140900842
"7",31.6,0.269257313073423,-0.277828538745627,0.902037583877489,-0.00188408440611588,-0.012620780793046,0.008704665310242,-3.8101100031741,-10.0081482585453,1.57358907110491,0.39902774226747,-0.483234469874032,1.22819673940083,0.223537750610515,-0.574008881393627,1.0347349823268,0.404674381167602,-0.852160487070457,1.59761542117003,5.94404548459283,-8.0176930270006,19.5505890986481,-2.92417306901838,-10.6978074247554,4.12734836276919,-1.74251367901384,-4.08079286310652,0.307179642841568,0.776538729628619,1.78486856729096,0.0466392781549451
"8",36.1,0.352427496816054,-0.222828081759026,1.06187690001867,-0.00336901963855816,-0.0127980700897064,0.00672786746773936,-3.11042385391074,-9.72716036332775,2.5605510166611,0.432833224309429,-0.4450711261941,1.25086007049531,0.249240804991947,-0.561042018996138,1.05764641308975,0.474366169779696,-0.776332124933511,1.64628029947193,8.65759663657719,-5.98766723328365,23.0109709194699,-2.52153257861214,-10.3224932260943,4.22498141382364,-1.79995570826281,-4.33728265810373,0.403224094680614,0.725942559150088,1.78739731103877,0.046274035627114
"9",40,0.535386202679087,-0.0905328036568306,1.35142006895574,-0.00141250474596966,-0.00970793373323083,0.00678950080973177,-2.85337729665046,-9.67228445938186,2.79435642201048,0.428048838854469,-0.417962656493468,1.25828823186665,0.266545697026314,-0.564898105996735,1.03530301818706,0.483971442730727,-0.795551547951671,1.6157432855883,7.34156337779295,-6.75983447737762,21.1363842781311,-3.30633856787346,-11.2060142230202,3.656767122489,-2.49563224048962,-5.27557990357978,-0.222102560842425,0.734475171740131,1.80293485487504,0.0408989052918849
"10",50,0.510778269103217,-0.180818174612819,1.31737201801867,-0.00257393104555078,-0.00919656929889545,0.00401134050292107,-2.50741906945083,-10.2307921012855,4.8333218586692,0.488409715170109,-0.341905282040551,1.31269046908274,0.251011976343899,-0.524225305186915,1.02775455143375,0.463736633758693,-0.780879865163538,1.60152953609139,10.3768535258365,-5.26162286815107,25.4392531066133,-2.85702457588067,-10.7833112125874,4.03230985919115,-2.08505642634994,-4.97860193106272,0.489269699106727,0.626219782570789,1.5379654249633,0.0309232222503466
