"","dist","estimates","lowerCI","upperCI","estimates.tothosts","lowerCI.tothosts","upperCI.tothosts","estimates.EimNHprev","lowerCI.EimNHprev","upperCI.EimNHprev","estimates.HpolINF","lowerCI.HpolINF","upperCI.HpolINF","estimates.Sex","lowerCI.Sex","upperCI.Sex","estimates.Age","lowerCI.Age","upperCI.Age","estimates.capdate1","lowerCI.capdate1","upperCI.capdate1","estimates.capdate2","lowerCI.capdate2","upperCI.capdate2","estimates.intercept","lowerCI.intercept","upperCI.intercept","estimates.raneff","lowerCI.raneff","upperCI.raneff"
"1",10,0.393708092613375,-0.579593612615432,1.37894274608118,-0.316213460576739,-0.672507758693738,0.0433205073920081,1.73799447632063,-1.8691146883175,5.42312237284506,-1.05956448165682,-3.69598249751097,1.52066249969099,0.0813071073791714,-2.07645684358572,2.18683939278236,0.141066070687289,-2.21411052647298,2.518277350822,-0.184258686174713,-6.92414607540384,6.7336920550115,-3.53500986982842,-10.2283047160368,3.35590990660544,6.50258577430577,4.32871985725056,8.6984355783221,0.818211333419955,2.11787197741775,0.040881066935901
"2",14.1,0.512736050886206,-0.540353964788127,1.5100705912309,-0.251801613418438,-0.486440215032776,-0.0117567229803387,3.48285826021107,-0.907437825757144,7.9327626584176,-0.928715093259304,-3.45532772175631,1.73596140390744,0.261708082257112,-1.8910950827377,2.32592670583084,0.261717006006584,-2.07318207751632,2.5289883585528,1.68577957699665,-5.83438792833145,9.05801635549861,-3.10377706593371,-9.34735852031857,3.07057552516007,6.32259902448932,3.7457083932752,8.78030594864961,0.677837168141409,1.82778198338951,0.0255561122572714
"3",20,0.33567598173322,-0.7245043275396,1.41886726590375,-0.174484693553227,-0.356072211157985,0.00552052787980946,2.44482601841037,-1.84711218577356,6.61417532251902,-1.29291561746837,-3.86532222235658,1.39115958361156,0.0658746159611514,-2.06852249466141,2.11844759213489,-0.0368784922343636,-2.40846380490452,2.26171432536169,2.81211960469806,-5.09563721004207,10.5113407248026,-3.60631304796821,-10.2267408985029,2.99856100254745,6.89052556564598,4.18122863869867,9.62890929265573,0.784945734933628,2.10926143826049,0.0383185939192194
"4",22.4,0.514921745974964,-0.664104843279933,1.69538631379476,-0.193883269772501,-0.345447437614047,-0.0397012095302671,3.42008191503943,-1.45126549936341,8.263306203744,-1.65273046410405,-4.09275674625961,0.804799496905711,0.0609705647396757,-2.00658880741779,1.97512626068929,-0.144657549477655,-2.43596397349363,2.16817207194183,5.40271890292923,-3.06075892973437,13.2507958412698,-4.29435185243906,-11.0354749523632,2.45383248687222,7.71530635731388,4.5119640922512,10.867606143074,0.822210937391447,2.13386546691422,0.032282659696232
"5",28.3,0.793780827900024,-0.52671995712908,2.13482530894033,-0.168039792617069,-0.299513630815831,-0.0344288418995498,3.87211849962741,-1.67147756878997,9.32653853777499,-1.53352204384927,-3.93447503947426,0.943363355783296,0.215407032717988,-1.78486804331956,2.16646678798183,0.104705544386652,-2.08990486962296,2.28414494881409,4.86016713424323,-3.50574529418833,12.762392527327,-5.52375231807693,-12.0353053705379,1.53104200081201,7.45952182674659,3.81917608317618,10.8402753491464,0.849039106729411,2.10017850705602,0.0383952770516673
"6",30,1.2259487060887,0.0259704234409241,2.37459748181587,-0.114439192517159,-0.214808612397641,-0.012693434258467,4.39197177010179,-1.61170141465156,10.3897888339746,-1.04468542185643,-3.37193413672456,1.22872899708835,-0.0456299026736672,-1.97817471086057,1.86557057165579,0.392763573658706,-1.80763875385346,2.52225795079322,3.40318173361235,-4.64583151579248,11.3844164436804,-7.21447669961106,-13.6124599869601,-0.900416102067283,6.32671892164626,2.85765327750787,9.71103615409205,0.879262654270525,2.12847746533596,0.0361086107418064
"7",31.6,1.73016346269756,0.437907901969938,2.96686224766106,-0.0716623007760806,-0.164092930841089,0.0178819721970355,7.47898307510682,-0.0768824364096895,14.5877075776713,-0.449910752698945,-2.81448501657538,1.93025443041374,-0.317201160984484,-2.21952777772686,1.58543250041938,0.180656953386312,-1.94527387859539,2.30883725614885,2.96928586446426,-6.0049216800826,11.2580327842443,-8.74665759832468,-15.1699553895526,-2.0192450182032,4.41714032696141,0.688082802770875,8.26723070302589,0.72533205991447,1.96369498106123,0.0233995757508452
"8",36.1,2.01426702632537,0.812838822391227,3.14441516441495,-0.0655785945594844,-0.135773111759138,0.00843381274842515,9.47459503032398,2.07702761346528,16.5241866797955,-0.47258875661476,-2.69489925267976,1.6641240712715,-0.313093883486506,-2.10558087157427,1.40167502775009,0.255781156630624,-1.83023518650444,2.33862833622303,4.50584371499642,-3.60784220809215,12.1496474572764,-9.76974066403023,-15.7415813440757,-3.49258352298715,3.64648879796791,0.187741105861248,7.41012005191732,0.660362770544224,1.75156235673751,0.0293089702739996
"9",40,1.99820516116474,0.797970399829469,3.19129339458195,-0.0599652579710585,-0.122681231354547,0.00286357683012039,8.46203651931503,0.935563779887535,15.9398332176835,-0.438441981926818,-2.70639808345991,1.78083762127895,-0.313297603711936,-2.11352347791713,1.54561746905813,-0.0623638036747263,-2.19478039895979,2.05849777481834,3.7181797572369,-4.48148128556884,11.6078739098961,-10.7323018805532,-16.932239184168,-3.91191364227896,3.94863100830474,0.185484395652984,7.75378709376858,0.676070450305371,1.79632541607872,0.029908215802368
"10",50,2.1611472803281,0.712668744195767,3.57484910503269,-0.0341367396117967,-0.0882333809923711,0.0207968875011975,4.08439195530353,-4.69545569371614,12.75521801214,-0.369522511428061,-2.67512354883889,1.87499148477931,-0.291387175924335,-2.15833869183162,1.58194473212466,0.139874433617003,-1.99441961848208,2.31568127957021,1.2035397550127,-7.61352235204841,9.66901078484779,-10.6535260279728,-17.7969284550079,-3.34113448779829,4.31972920703189,-0.170648523134781,8.85325982715871,0.808152804937766,1.98877467923311,0.0329261319161574
