"","dist","estimates","lowerCI","upperCI","estimates.tothosts","lowerCI.tothosts","upperCI.tothosts","estimates.EimNHprev","lowerCI.EimNHprev","upperCI.EimNHprev","estimates.HpolINF","lowerCI.HpolINF","upperCI.HpolINF","estimates.Sex","lowerCI.Sex","upperCI.Sex","estimates.Age","lowerCI.Age","upperCI.Age","estimates.capdate1","lowerCI.capdate1","upperCI.capdate1","estimates.capdate2","lowerCI.capdate2","upperCI.capdate2","estimates.intercept","lowerCI.intercept","upperCI.intercept","estimates.raneff","lowerCI.raneff","upperCI.raneff"
"1",10,0.155055032146261,-0.257390455195761,0.546488534921205,-0.0280299455480107,-0.10760217748451,0.0403270563496776,0.440278085845807,-3.43366501972623,3.87427873251429,-0.303517458160686,-1.56258569625795,0.863614000060703,-0.576064618999052,-1.97685182220396,0.58726629205486,1.24331040909921,-0.119919788708423,2.85529721186135,4.83961621232056,-8.88038852790938,18.6482457824583,-20.1460810655198,-31.9966948539474,-9.73709330163385,-2.15269366784918,-3.98096096152542,-0.450252768331365,1.75051395060617,3.25122327329967,0.683423171141571
"2",14.1,0.305221540149438,-0.137317060409529,0.782060806294224,-0.00368432495490607,-0.0463937225167749,0.036021700560226,2.41854565444629,-1.82196313053718,6.33942494667532,-0.276202468773823,-1.55036902903202,0.915061753146599,-0.617279765813108,-1.8583123854039,0.517258624684935,1.27802536904715,-0.0764870854208679,2.79086662010098,2.07846462992181,-11.9868385044775,16.8394224842964,-20.076316444034,-32.2153869888581,-9.28106020660061,-3.12801238322043,-5.28187257916741,-1.20157049505921,1.67884605023021,2.9822470334378,0.675197343962779
"3",20,0.228906333664152,-0.244478647805488,0.76431004564991,-0.0129267641923331,-0.0459576684995731,0.0173340129421045,1.31510159210656,-3.88024437877502,6.12628709086522,-0.338254513527918,-1.62271215802496,0.812582697957085,-0.591574509658253,-1.9109660018544,0.546249892154829,1.2585926422905,-0.14683659534657,2.86267044164824,6.02355598061719,-9.51506310894104,21.081496051528,-19.4578894646478,-31.4432844036313,-8.84142913103983,-2.3700192622257,-4.81579052831463,-0.116018318153881,1.78892751430905,3.17587408849533,0.735444944107929
"4",22.4,0.443918052546751,-0.125484204570988,1.09485604687893,1.55759304298973e-05,-0.0234818508495894,0.0227551212642232,1.16083614622921,-3.62017539728875,5.34488910154073,-0.332755877837867,-1.5948910720632,0.800821371210676,-0.60126587783657,-1.98810062808256,0.516294842684575,1.2468229326431,-0.160230190628637,2.85846223181964,3.68776932588484,-12.7301935553927,19.3802915887694,-21.5471119898813,-33.6475984446636,-10.532656956789,-3.37417564024423,-6.23990742515932,-0.879969632375702,1.72654797272552,3.07641766889133,0.684138705305084
"5",28.3,0.534007393662284,-0.101526031598022,1.27332740067895,-0.000409122590922017,-0.019704732869176,0.0185275305529375,1.01116863639711,-3.81253572064375,5.14851453700542,-0.356496218717621,-1.60021392691011,0.745040026282409,-0.60539287226538,-1.90311178142429,0.497274001756536,1.19736092429959,-0.173970002447682,2.77072143298034,4.72840372853633,-11.8881514007112,21.3082346097012,-21.5699566898,-33.8386116608735,-10.5063663049598,-3.49349577344576,-6.4306742611143,-0.877338726903599,1.63122616402082,2.96644302412579,0.52584739523251
"6",30,0.443752791398041,-0.264890220242148,1.21976340419607,-0.000675986858824905,-0.0166448302908696,0.0146632922662212,2.17150588609083,-2.40309557646595,6.30031869822033,-0.340082637137223,-1.61424167545224,0.755011685882583,-0.611514337267644,-1.84095172734198,0.474533658788557,1.2382036896806,-0.0854160432262574,2.74927727004154,4.29360671183449,-11.2888865973206,20.0421775170266,-20.9611160984322,-32.8518678054905,-10.3770525401781,-3.41250224433445,-6.41516315483858,-0.760427213875628,1.54807771909938,2.7972164183853,0.5315608911615
"7",31.6,0.809100270482866,-0.122393794195348,1.79104796065113,0.00175772778239098,-0.0125846081934355,0.0146690004716106,2.47846372191522,-2.42253032605387,7.25456593090898,-0.404406939916403,-1.71458707463035,0.724506521254281,-0.619167105270539,-1.89091168451585,0.448515350606311,1.2121693222969,-0.099953275659437,2.70483049905113,4.4023187507855,-11.6225031174106,20.7191647609657,-22.5222687342299,-35.1668210516213,-10.9780008511565,-4.58573727104624,-8.11046946194231,-1.2826675663882,1.5442815496301,2.89392389060437,0.455063965229328
"8",36.1,0.501018153585467,-0.553536141135614,1.67253236889362,-5.64293907734006e-05,-0.0129199215466364,0.0123142150789626,4.73551046542387,-0.790906735534617,10.7055934991071,-0.279237994810784,-1.5630041988238,0.892562884352666,-0.647515121166737,-1.94787995653233,0.415525497851269,1.26832808189471,-0.14283160805427,2.83907470456703,3.55558883915417,-13.6200965907381,20.525167944802,-20.7832979925654,-33.7583501084455,-9.61123585558752,-4.16310850189718,-8.07966142525622,-0.694711362601201,1.63144935273819,2.99224945385662,0.565095162388858
"9",40,1.09943469476617,-0.0467377181447104,2.36712278978178,0.0016918176022403,-0.00980650827192004,0.012642585378858,4.54533535250165,-0.88711233955042,10.2607066250635,-0.345178071298542,-1.65193489421457,0.811768072141495,-0.632726256911788,-1.88865847218092,0.467814098086201,1.26086771928327,-0.067988840776413,2.7249709040144,5.29532349137326,-11.674174198509,22.6281810861165,-23.5999822878421,-36.7428077944322,-11.6233841912082,-5.69894736399471,-10.0679727321914,-1.83642071800942,1.59321715982218,2.93162391269135,0.525443636889802
"10",50,0.366434087505692,-0.959677052885396,1.87160860489216,-0.00292284960724465,-0.0118273189762677,0.00529387145810584,5.96630271379993,-0.98673860663329,13.7333523665058,-0.227546783122561,-1.46173425257764,0.901797488130688,-0.614449539246591,-1.95167959534698,0.51144792377184,1.28786175421604,-0.0753852133244442,2.88124019196696,6.27436723602817,-10.6185183488038,23.8159398199085,-18.585050173923,-31.7362805226799,-7.74155453581124,-3.36871901112584,-8.28137226286139,0.644468224627031,1.6579685393731,3.05300407752502,0.550804119532519
