"","dist","estimates","lowerCI","upperCI","estimates.tothosts","lowerCI.tothosts","upperCI.tothosts","estimates.EimNHprev","lowerCI.EimNHprev","upperCI.EimNHprev","estimates.HpolINF","lowerCI.HpolINF","upperCI.HpolINF","estimates.Sex","lowerCI.Sex","upperCI.Sex","estimates.Age","lowerCI.Age","upperCI.Age","estimates.capdate1","lowerCI.capdate1","upperCI.capdate1","estimates.capdate2","lowerCI.capdate2","upperCI.capdate2","estimates.intercept","lowerCI.intercept","upperCI.intercept","estimates.raneff","lowerCI.raneff","upperCI.raneff"
"1",10,-1.07969042262942,-5.1294624986784,2.74340667578727,-0.381635897043884,-0.661535970503886,-0.119834790366029,1.34526028865627,-3.63384919020508,6.19252905314928,-1.28938098261372,-3.77392270623458,1.19607628608429,0.117759407438751,-2.05637955794889,2.14192453423967,0.196392340278534,-2.05902900218697,2.46722433205378,3.04354545177376,-4.16209928301185,10.0708913421501,-3.02813861435321,-8.91471675833684,3.01167440602832,8.20856838806259,5.56030052937446,10.9912168301653,0.930802616569971,2.24076162833861,0.0341567309439108
"2",14.1,-0.978041935484641,-6.17690535098732,4.28444025309481,-0.286324113552706,-0.486500758133935,-0.0817937602950836,0.898117370751445,-4.21922536074014,5.90172970118718,-1.47459776069758,-3.81650574237754,0.916166687024958,0.346541879476536,-1.69529463008622,2.38000938979043,0.122627536910798,-2.09146212973214,2.39557875712737,6.29343283876427,-2.36566635802403,13.94864798161,-2.8629533376759,-8.71047162720356,3.12764569080231,8.94400450800838,5.6438084854362,12.2231543737612,0.676321245047562,1.81609238550581,0.0274791212146766
"3",20,-3.30534668075069,-9.95751910875545,3.40279048709655,-0.241883863983452,-0.393775347330826,-0.0832738478585335,1.13685682398727,-4.58288317271557,6.79878128064961,-1.43440269876058,-3.7854604745144,0.924441492980029,-0.00116810125433964,-2.05227120668752,2.04524882179488,0.175793988947201,-1.94040197605678,2.37179261961963,7.77280252010238,-0.420081785482314,15.7851098981193,-2.66348793179527,-8.80112303353145,3.22309693923868,10.1615052254356,6.47054452770689,13.8594873960633,0.807828060200482,2.07417643419312,0.0254625066849483
"4",22.4,0.0183460418641336,-8.0290019316208,8.24375071184392,-0.198401019666682,-0.326913120772357,-0.0604553817677578,1.9367566310632,-3.83791602358001,7.69092308993246,-1.7145713813349,-4.16589546585639,0.679467303280384,0.241713036734029,-1.78293323123279,2.22170376373393,0.114918316930561,-2.06198942109964,2.24823905707125,9.74837470721042,0.131210937108138,18.4144990184948,-3.99760007471395,-10.1418782258294,2.22713487014982,10.2523921128758,5.70457705610443,14.5161524042257,0.787578188770487,2.05451680402918,0.0306243131284624
"5",28.3,3.92351258117927,-5.38509058756458,13.1231920940781,-0.149211467618727,-0.26113418152992,-0.0334573528665214,3.53983725672877,-2.85933665465443,9.71990981349553,-1.69629409702406,-3.97784482913582,0.643224341415214,0.405890899108225,-1.6697911097817,2.32872557339083,0.145881450413103,-2.0539946588422,2.34572893816378,9.00787163930835,-0.322206322171646,18.1762592682199,-5.46351141255556,-11.5675552435112,0.836274001993259,8.80284775094479,3.86330626577558,13.7838603483735,0.751167638888369,1.95006292184127,0.037354597649797
"6",30,4.08888924143968,-5.14068791696051,12.7838776052164,-0.118431786947028,-0.198750041375204,-0.0362435299700336,2.98031654193527,-4.03579076218837,9.65754861570933,-1.42631232783189,-3.70752213135012,0.870896375475662,0.0777237709811108,-1.82239285954104,1.94486238035633,0.198180361620916,-2.01314691491457,2.34713023586586,8.08494479323072,-0.294245392669455,16.5249602018425,-6.1752528070696,-12.1703970394413,0.275171089975556,8.86537579212576,4.41635280610183,13.4326212132485,0.756149701475832,2.00217214654485,0.025973712419987
"7",31.6,2.09860799034074,-7.93415236061937,11.5799655618963,-0.0846973478250858,-0.164434822308379,-0.00372287394319026,2.48873964399011,-5.35632287160983,10.2710558070282,-1.03628914700442,-3.52461635871538,1.36589168626197,-0.154731973951818,-2.20123215161994,1.90544996258246,0.177043758642401,-2.11597430240323,2.4725649799148,6.69065413003803,-2.91791599271807,16.3450864988616,-5.70803950582534,-12.4626700120888,1.3317324378008,8.71888961879759,3.84293759639825,13.6615900243766,0.846051712945021,2.18637509024355,0.0355714963683284
"8",36.1,2.20461697106777,-8.31840915108964,12.8583579564015,-0.081934612034439,-0.150151160295772,-0.0133665687363435,1.80877863121471,-5.97200533956976,9.49099497143372,-1.15639888188493,-3.50812396073155,1.34595848398567,-0.0349291437254633,-2.12953863549722,2.01477362599991,0.398710360190843,-1.93253821033032,2.73067180861057,7.95907531976495,-2.09298634584167,17.3955685989417,-6.3519358264942,-12.8504091397767,0.356499428084027,9.29844132862693,4.50232579375193,14.3633072328906,0.801996806142172,2.04455712654021,0.0348319442390642
"9",40,3.43705962485714,-7.65703137961438,14.4316598554269,-0.074857973718939,-0.129411666299218,-0.0187576325044397,0.725925227631881,-6.97651988965886,8.29584780179202,-1.26805561631819,-3.63329962997135,1.16141403185312,0.0242776182089895,-2.01698065707143,2.08966727822736,0.326523498879904,-1.86760110684856,2.55933462120701,7.84847907326112,-1.56574817256364,16.8962270988126,-6.47263194261958,-13.2252241335223,0.564046136197564,9.55938687661761,4.8591227144798,14.5945802032014,0.787674844884243,2.04363672828785,0.0321819209415833
"10",50,0.0604149793202216,-11.2313199374815,11.6667205223151,-0.0418642249167293,-0.0912963781651891,0.00862928273095737,-2.87181841611961,-12.7363462510714,6.75276601477936,-1.27315835740344,-3.8270427154324,1.3569924467999,-0.355838746561389,-2.54587445671228,1.75449460692835,0.264597727755902,-2.13950345300295,2.56403377201065,4.13818622389189,-6.40416069510075,14.3279478207234,-5.51352406318197,-12.6447956992798,1.87023176710167,10.2554878889207,4.69130007688654,15.8181084031506,0.979758536501528,2.34884329764061,0.0444100897438713
